Geneid	GSE171968__A08_72H_1	GSE171968__A08_72H_2	GSE171968__A08_72H_3	GSE171968__K09_72H_1	GSE171968__K09_72H_2	GSE171968__K09_72H_3	GSE171968__A08_48H_1	GSE171968__A08_12H_1	GSE171968__A08_48H_2	GSE171968__A08_48H_3	GSE171968__K09_48H_1	GSE171968__K09_48H_2	GSE171968__K09_48H_3	GSE171968__A08_12H_3	CRA014990__RNA seqence for H10 at 72 h Rep1	CRA014990__RNA seqence for H10 at 72 h Rep2	CRA014990__RNA seqence for H10 at 72 h Rep3	CRA014990__RNA seqence for H10 at 96 h Rep1	CRA014990__RNA seqence for H10 at 96 h Rep2	CRA014990__RNA seqence for H10 at 96 h Rep3	GSE174081__15-N-96-1	GSE174081__15-K-96-1	GSE174081__15-N-72-1	GSE174081__15-K-72-1	GSE174081__15-K-72-2	GSE174081__15-N-72-2	GSE174081__15-K-96-2	GSE174081__15-N-96-2	GSE174081__15-K-96-3	GSE174081__15-K-72-3	GSE174081__3-K-96-1	GSE174081__3-N-96-1	GSE174081__3-N-72-1	GSE174081__3-K-72-1	GSE174081__3-N-72-2	GSE174081__3-K-72-2	GSE174081__3-N-96-2	GSE174081__3-K-96-2	GSE174081__3-N-96-3	GSE174081__3-K-96-3	GSE174081__3-K-72-3	GSE174081__3-N-72-3	GSE174081__NIV-N-72-1	GSE174081__NIV-K-72-1	GSE174081__NIV-N-96-1	GSE174081__NIV-K-96-1	GSE174081__NIV-N-72-2	GSE174081__NIV-K-72-2	GSE174081__NIV-K-96-2	GSE174081__NIV-N-96-2	GSE174081__NIV-K-72-3	GSE174081__NIV-N-72-3	GSE174081__NIV-K-96-3	GSE174081__NIV-N-96-3
FGRAMPH1_01G05875	3.39631165	4.49573019	3.73841277	1.51786124	1.89533064	0.82125887	0.00000000	0.00000000	1.35261235	0.00000000	11.96931470	9.65421619	0.00000000	8.17109829	0.56512581	1.45212997	1.07533084	2.76521924	0.00000000	0.00000000	2.56521453	0.00000000	0.00000000	0.00000000	4.99021011	2.28496230	23.89036140	1.95524467	0.00000000	3.68033845	0.73080131	9.84015321	11.18283658	1.02572959	4.68196060	1.51591266	0.00000000	0.69062364	0.00000000	1.82128318	0.00000000	2.47543882	3.43614475	0.00000000	0.00000000	1.00761487	0.00000000	42.24416196	2.62828170	0.00000000	0.00000000	0.00000000	0.00000000	0.75257086
FGRAMPH1_01G05877	5.19200324	3.59998797	1.61191728	1.82315730	6.24935091	0.92068045	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	9.50309892	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.95858644	0.00000000	0.00000000	14.33203142	13.98581202	0.00000000	0.00000000	2.56201543	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	8.27880629	1.29038419	0.00000000	0.00000000	0.00000000	3.46889422	0.00000000	0.00000000	0.00000000	1.61370958	0.00000000	118.39559758	7.36615351	0.00000000	0.00000000	0.00000000	9.54202225	4.92144957
FGRAMPH1_01G05879	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G05881	20.62990481	16.09221555	19.21437551	26.07887845	19.74078005	25.24179757	0.00000000	0.00000000	14.68618816	0.00000000	0.00000000	96.75884011	0.00000000	0.00000000	3.77596117	8.08549508	0.00000000	12.31744651	5.82362289	23.81052513	7.42725207	25.42220305	0.00000000	21.35508422	20.83920869	15.26727099	26.60442296	20.02049299	0.00000000	17.21345997	20.75250948	32.87412779	0.00000000	19.58155671	46.92468738	25.32191593	21.38175489	14.61255514	8.86171226	20.42676900	8.35902815	20.67495555	0.00000000	0.00000000	34.18587522	18.75484658	0.00000000	0.00000000	13.17090291	0.00000000	27.56029338	0.00000000	17.06142132	18.01843150
FGRAMPH1_01G05883	3.47587892	1.20503799	0.00000000	4.47533197	4.60211304	4.31456131	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	6.36201861	5.44921601	0.00000000	0.00000000	0.00000000	0.00000000	0.64174275	0.00000000	0.00000000	0.00000000	9.36305063	2.14361893	0.00000000	2.00105127	0.00000000	0.00000000	0.00000000	0.00000000	41.96435128	1.09974849	0.00000000	5.68856487	1.84746471	3.74343948	9.95391209	1.95271098	9.38927252	2.32231293	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.23533943
FGRAMPH1_01G05885	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	39.54366051	83.78879526	0.00000000	49.26881212	34.34187404	44.02934556	43.84263126	43.89703426	0.00000000	68.89089429	68.39799700	0.00000000	61.56687702	43.56359887	51.55287572	41.72912996	40.65687745	43.93669788	87.62169741	37.95949766	27.55044072	51.10679081	113.50574604	88.11108341	126.75701061	50.71911302	21.63499556	0.00000000	57.87980347	40.66444070	75.69642222	0.00000000	93.72095822	50.40970488
FGRAMPH1_01G05887	19.26658941	16.28116830	16.26229787	16.70210234	20.00156155	18.25681182	0.00000000	0.00000000	29.01389585	0.00000000	70.02136212	18.82595579	44.37817304	47.80151968	25.34620804	17.93402824	12.58152731	10.78448920	13.59693029	10.42360325	17.67454801	14.83886961	31.02508847	9.97192288	14.59654617	12.25326280	15.52892810	12.82478710	0.00000000	20.09489795	18.52604365	0.00000000	0.00000000	18.00177828	9.12993675	14.78033230	21.12079741	22.74482139	10.34511388	12.68409423	4.87914161	14.48149725	13.40113126	0.00000000	9.97710041	12.91202553	30.65220137	0.00000000	12.81303267	0.00000000	26.81144504	0.00000000	16.59784073	12.47401722
FGRAMPH1_01G05889	42.52739985	37.91223561	32.53626413	45.86679937	53.19903385	50.90337385	0.00000000	50.96137098	82.34069066	16.69904918	29.43982606	47.49118101	0.00000000	20.09770136	50.03957352	33.33559563	31.73871211	38.54101876	53.59408149	30.67754469	39.53905088	37.43318270	0.00000000	47.16676803	46.02735872	39.34078612	0.00000000	25.23235026	28.02560352	65.17577586	38.64592710	24.20292273	55.01079587	40.36628863	11.51578925	41.01406531	42.38201627	39.25800423	32.62129698	45.43638169	18.46250465	28.92089712	25.35471071	98.41048177	18.87650301	41.06960001	38.66229316	51.95204618	45.25180473	36.33420038	40.58143566	67.66863158	29.30930823	32.85577460
FGRAMPH1_01G05891	151.38604642	139.47359734	139.88840589	115.52617479	124.60971591	122.38682117	0.00000000	119.98685904	109.66294877	0.00000000	184.84025274	130.45248039	0.00000000	126.18499142	160.36137101	155.10635894	159.83434519	188.60424404	210.30914782	223.56676421	208.63482014	102.82438611	30.71215530	180.15198283	132.45208865	163.19920729	92.23377758	171.90299073	153.96582759	144.92897070	174.22222466	113.96995889	172.69479433	185.83927185	54.22708830	134.60751047	193.87198814	203.37929930	209.93575116	185.07774941	91.76863901	134.99196842	132.65961353	231.70421789	167.89993614	189.22604959	98.61484526	0.00000000	164.88932966	128.32150594	79.62303779	26.55392507	151.15993165	214.27756396
FGRAMPH1_01G05893	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
FGRAMPH1_01G05895	0.00000000	2.44431001	0.00000000	0.55016994	0.28287782	0.41674740	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	11.47091234	4.91255080	9.54933157	18.70945474	37.59435342	36.16674461	0.43390561	0.00000000	0.00000000	6.48741574	6.33069900	0.00000000	0.00000000	1.15970017	0.00000000	0.00000000	1.85422377	24.96690387	0.00000000	0.74357995	0.00000000	7.69249113	2.49827614	4.08866051	20.19060578	0.66014945	6.34842858	1.57020022	43.59174801	0.00000000	0.00000000	2.92179234	9.97067346	0.00000000	0.00000000	18.74055663	6.97706922	0.00000000	17.27684331	1.59121543
FGRAMPH1_01G05897	0.00000000	4.50207798	1.34388917	1.52000440	1.30255366	3.83795279	0.00000000	0.00000000	0.79013794	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.13102914	1.25632402	0.00000000	0.00000000	0.00000000	2.39758075	0.00000000	0.00000000	0.00000000	0.00000000	5.33910669	0.00000000	0.89000245	0.00000000	6.87966523	0.00000000	0.00000000	0.00000000	2.73914101	0.00000000	1.77106191	2.30073803	2.86885416	0.00000000	3.34373372	0.00000000	1.44604486	0.00000000	18.69799154	0.00000000	4.37249621	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.05155776
FGRAMPH1_01G05899	0.00000000	0.00000000	2.33483775	5.28163144	0.90520901	1.33359168	0.00000000	0.00000000	10.98211926	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.77699588	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.68019594	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.37945583	0.00000000	0.00000000	0.00000000	2.49213593	0.00000000	2.11247824	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.50615081	31.90615506	171.49422922	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	4.58270044
FGRAMPH1_01G05901	3.92686321	9.52971499	6.09569982	5.05599213	3.78125283	4.17802456	0.00000000	0.00000000	1.43358361	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.39582346	10.26039091	6.83821936	0.00000000	7.39010373	0.00000000	1.45001367	0.00000000	0.00000000	5.41986631	5.28893841	0.00000000	0.00000000	2.04537835	0.00000000	3.12052326	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.21331908	4.17433482	2.27722864	0.00000000	2.20606905	0.00000000	0.00000000	0.00000000	0.00000000	10.84536073	1.83074330	0.00000000	0.00000000	5.57123636	0.00000000	0.00000000	0.00000000	0.00000000	0.26587397
FGRAMPH1_01G05903	29.76560535	23.65654009	23.01550858	44.27355346	43.70260611	33.16324719	0.00000000	37.68765792	54.12775682	0.00000000	76.20111573	79.02300383	0.00000000	37.15732521	35.97801425	38.74011547	32.27379563	34.37052582	26.15886003	14.58455281	42.30535475	13.84155251	14.46994961	48.83398893	45.38505191	53.51188848	43.45569697	39.60668685	20.72588194	49.53857154	42.53763055	17.89888017	40.68234463	48.37661473	34.06526298	45.49693327	43.88010881	38.17510669	31.36191855	43.42196868	34.13411699	45.02733021	75.00266541	14.55557612	58.16588579	45.95128398	21.44405534	57.63044363	35.85561485	40.30555561	42.51607150	50.04324237	30.96460715	39.12769580
FGRAMPH1_01G05905	354.65505981	389.02721565	378.47628739	518.56955595	445.16128285	425.47304764	2689.95314742	650.55375135	854.70702554	1883.03523109	626.36296581	530.47278159	1984.88313008	620.01932066	272.07570196	253.30340057	239.15959880	342.47072232	314.71449539	321.68624011	515.47986020	577.41171733	541.18176780	471.65539725	483.11146766	578.43798427	479.24334560	396.38793307	268.32325869	531.56163379	454.13996362	411.95391389	614.46629213	484.24482211	735.03123589	539.43594040	534.59205829	557.77360716	555.24165894	524.88070136	530.29217449	487.39996286	440.54910328	816.57634913	401.61726453	604.12621883	750.60476123	497.40025467	529.52860566	347.87158251	589.99841593	503.90221878	449.87280270	534.45445567
FGRAMPH1_01G05907	21.89343773	29.27627268	20.39121060	23.06345677	22.30510294	22.04585863	0.00000000	52.47062393	41.10509665	0.00000000	30.31170496	0.00000000	0.00000000	20.69290738	35.77883810	22.06468941	17.70094840	28.01113073	22.07252153	9.02459412	26.41820750	0.00000000	0.00000000	38.85091315	34.75302439	28.93277726	40.33411571	37.29747733	28.85559934	27.96083222	38.86509115	0.00000000	0.00000000	31.17132118	71.14101943	49.90667212	31.16941875	33.61910217	13.43495886	35.58068262	114.05569979	26.64294366	17.40373758	40.52998796	19.43554248	48.48297380	19.90365061	0.00000000	36.60797274	18.70513025	27.85552021	0.00000000	38.79941370	54.15787449
FGRAMPH1_01G05909	4.39791550	7.03705391	9.45265556	8.90951324	7.32952770	7.19877732	0.00000000	0.00000000	4.44614152	0.00000000	13.11468805	31.73415612	0.00000000	8.95301091	6.19204101	3.71253839	12.37143502	6.05965982	7.63993275	1.95229428	11.80488229	0.00000000	0.00000000	2.80154485	10.93547134	11.89217602	43.62748203	9.12584123	0.00000000	4.83902298	8.00733495	0.00000000	12.25294990	8.18829913	10.25997799	11.62681865	9.70976681	6.39000503	5.81278073	5.13145614	5.48304845	6.10271929	11.29487386	0.00000000	5.60599889	6.46649678	0.00000000	46.28661039	4.31968272	0.00000000	6.02599653	0.00000000	11.19132489	7.55870711
FGRAMPH1_01G05911	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	337.99484430	0.00000000	0.00000000	16.91997782	49.53372392	7.56031573	35.13185600	26.32557569	0.00000000	9.74178721	29.01626140	0.00000000	0.00000000	27.79732017	0.00000000	20.06296259	60.81423893	73.12271513	23.40425873	18.36534319	11.03832148	16.38110090	30.31803681	0.00000000	11.28584190	12.06562324	17.33649479	0.00000000	28.98755251	65.17023426	36.39410860	0.00000000	52.57015329	35.41406270
FGRAMPH1_01G05913	0.00000000	3.24678160	1.45376690	4.65879755	3.66353458	1.66069907	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.44700644	0.00000000	2.32985663	0.00000000	0.00000000	15.56165616	0.00000000	40.21553920	9.69440238	34.68745265	5.77563742	60.38702041	15.66105785	0.00000000	11.16323037	8.31252017	49.74537828	0.00000000	7.77812684	47.33786073	17.24279144	9.95539473	6.59475594	6.70480494	3.28829160	18.97341673	15.64274939	26.05635051	0.00000000	6.46629055	6.18537925	19.86609655	0.00000000	3.32171828	18.66983755	41.70444394	34.77061132	8.60582384	11.88908134
FGRAMPH1_01G05915	8.31416264	7.92660668	8.38898991	10.21823169	14.26045351	11.42599904	0.00000000	0.00000000	3.03525909	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	6.20514579	1.95583985	0.00000000	216.43822159	0.00000000	107.10671245	97.53943661	69.98762717	62.81126628	35.73994508	39.94393294	0.00000000	24.77601381	51.65736989	0.00000000	25.09426032	24.66144548	84.05047298	61.23068315	69.60021567	22.72978250	71.42807271	18.39129924	16.84407180	24.99695631	69.39631039	35.91350692	17.22177885	8.72132989	26.45485219	47.39790255	23.59143302	0.00000000	74.04809142	0.00000000	49.66007222	13.79159988
FGRAMPH1_01G05917	7.38414969	6.58280600	4.58498884	10.98905607	8.25307450	8.97878669	0.00000000	0.00000000	5.77658228	0.00000000	0.00000000	0.00000000	0.00000000	9.30565146	7.72311922	7.71753517	5.51088009	5.24861439	2.97782020	8.11676445	8.17990144	17.33233793	0.00000000	1.45594595	19.89084459	8.45724182	27.20752691	10.93121744	0.00000000	13.41232553	9.15500002	0.00000000	12.73556821	9.51209213	5.33204864	11.22157674	10.09221441	7.34081978	18.12520235	7.11143142	8.54852156	9.86703319	3.91325185	9.11321775	8.74021137	8.85231048	4.47536037	0.00000000	19.45591297	8.41174319	6.26334806	15.66598810	21.32556799	9.07060431
FGRAMPH1_01G05919	207.91292735	210.91150761	248.87717443	51.15704084	70.58227074	55.30274865	0.00000000	343.89154054	191.62826234	8.04904023	113.52135876	137.34617657	0.00000000	154.99537000	4.01989494	14.92024278	8.92397712	2.18552923	12.39967846	0.00000000	20.68001799	0.00000000	37.72431111	30.31288061	11.83224451	25.73480922	0.00000000	24.98657823	27.01701248	12.21698663	19.92716241	23.33190309	26.51552816	17.37213328	0.00000000	16.17465391	3.50200832	9.82519078	12.57892608	16.34833823	5.93269078	27.88008608	0.00000000	0.00000000	18.19717163	16.72402906	0.00000000	0.00000000	12.46379249	0.00000000	0.00000000	32.61667965	4.03635985	14.87011943
FGRAMPH1_01G05921	0.00000000	0.00000000	12.52839769	0.00000000	3.64291431	1.78896444	0.00000000	0.00000000	7.36605560	0.00000000	260.72995000	0.00000000	0.00000000	266.98897576	49.24098954	10.54401147	40.99225261	20.07843923	9.49297877	77.62618354	1.86261919	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	4.14852092	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.59597647	0.00000000	0.00000000	0.00000000	0.83577729	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	28.62619006	0.00000000	0.00000000	0.00000000	0.00000000	4.78140832
FGRAMPH1_01G05923	179.15692881	182.04011026	175.32254729	153.94216197	159.49565953	188.85894104	0.00000000	0.00000000	94.03850621	0.00000000	96.01731692	0.00000000	0.00000000	43.69879444	903.66061491	884.02381204	918.69634401	648.22098880	689.86102006	643.20497892	370.40468997	183.13119922	255.26030872	225.62221916	236.85154114	122.19911513	340.70654232	225.56361143	91.40486257	114.15758539	213.00256825	52.62485128	89.70822400	308.75932845	200.31190567	160.11436625	272.50657579	369.34349900	106.39361129	86.61793256	274.31293775	114.18270361	266.45782254	64.19270547	102.60880212	83.52477018	105.08015141	508.32121834	175.69966955	118.50316051	176.47389453	183.91640720	223.04715073	279.38312816
